id	dominant_category	cardinality	max_degree	max_degree_title	avg_clust	top_words	top_ents
12	sports	231	19	"17883    Willful Cuffie Bluetooth 5.0 Senza Fili con Mi...
Name: title, dtype: object"	0.21341720101118603	"{'bottiglia': 70, 'senza': 46, 'acciaio': 41, 'denti': 40, 'borraccia': 38, 'bpa': 35, 'sport': 35, 'inox': 32, 'bluetooth': 29, 'acqua': 28, 'wireless': 25, 'iphone': 23, 'pulizia': 23, 'doppia': 23, 'fitness': 22, 'maschera': 21, 'perdite': 21, 'bambini': 20, 'prova': 20, 'samsung': 19, 'android': 19, ""d'acqua"": 19, 'parete': 19, 'termica': 18, 'palestra': 18, 'viso': 17, 'pezzi': 17, 'tracker': 16, 'impermeabile': 16, 'ore': 16, 'sportiva': 16, 'auricolari': 15, 'huawei': 15, 'sbiancamento': 15, 'carbone': 15, 'orologio': 15, '500ml': 15, 'riutilizzabile': 14, 'pelle': 14, 'portatile': 14, 'sottovuoto': 14, 'usb': 14, 'cuffie': 13, 'smartwatch': 13, 'kit': 12, 'compatibile': 12, 'caldo': 12, 'porta': 12, 'scuola': 12, 'ricarica': 11}"	"{'Palestra': 13, 'Ion8': 10, 'Bottiglia': 10, 'BPA': 10, 'Bambini': 9, 'Scuola': 8, 'Sport': 8, 'Doppia Parete': 7, 'Yoga': 7, 'Prova di perdite': 7, 'Unisex': 5, 'Doppia': 5, 'Borraccia': 5, 'Maschera Nera': 4, 'Black Mask': 4, 'Leak Proof BPA Free': 4, 'king do way Portatile Borraccia': 4, ""Termica Bottiglia d'Acqua Sportive 500ml per Mantenere Caldo e Freddo"": 4, 'Acciaio Inox': 4, 'Senza BPA': 4, 'Riutilizzabile Senza BPA': 4, 'HDMI': 4, 'Frosted Blue': 4, 'USB': 4, 'CERNIERA': 4, 'Leggeri Hi': 3, 'Fi Cuffie': 3, 'X/8/8 Plus': 3, 'Maschera Viso': 3, 'Android iOS': 3, 'Bambino': 3, ""Kid's Leak Proof BPA Free"": 3, 'Spazzola di Pulizia': 3, 'BOGI': 3, 'Bluetooth': 3, 'iPhone Samsung': 3, 'Fitness': 3, 'Borbone': 3, 'Auricolari Bluetooth': 2, 'Custodia da Ricarica': 2, 'Samsung iPhone iPad Huawei Sony HTC': 2, 'Kindle Paperwhite': 2, 'AmazonBasics': 2, 'Samsung HW': 2, 'CHOETECH Caricatore Wireless': 2, 'Caricabatterie Wireless': 2, 'Galaxy S10': 2, 'Maschera di comedone': 2, 'Blackhead Remover Black Mask': 2, 'Facciale Cura Strappando Stile': 2}"
13	dvd	228	21	"384    Captain Marvel steelbook 3D (2 Blu Ray)
Name: title, dtype: object"	0.303312574365206	{'blu-ray': 14, 'trilogia': 12, 'stagione': 9, 'collection': 9, 'star': 8, 'completa': 8, 'steelbook': 8, 'anniversario': 8, 'marvel': 8, 'trono': 8, 'spade': 8, 'bohemian': 7, 'ultra': 7, 'wars': 7, 'spider-man': 7, 'rhapsody': 6, 'man': 6, 'film': 6, 'umbrella': 5, 'academy': 5, 'nuovo': 5, 'universo': 5, '10°': 5, 'studios': 5, 'brd': 5, 'harry': 5, 'serie': 5, 'casa': 5, 'animali': 4, 'fantastici': 4, 'collezione': 4, 'captain': 4, 'greatest': 4, 'showman': 4, 'hobbit': 4, 'signore': 4, 'anelli': 4, 'potter': 4, 'edition': 4, 'batman': 4, 'stagioni': 4, 'motion': 4, 'picture': 4, 'primo': 4, 'crimini': 3, 'grindelwald': 3, 'gotham': 3, 'avengers': 3, 'saga': 3, 'macchine': 3}	"{'Blu-Ray': 7, 'Spider-Man:': 6, 'Bohemian Rhapsody': 5, 'Anniversario Marvel Studios': 5, 'Academy': 3, 'K Ultra HD + Blu-Ray': 3, 'Animali Fantastici -': 3, 'Macchine Mortali': 3, 'Nuovo Universo': 3, 'Venom': 3, 'The Greatest Showman': 3, 'Robin Hood': 3, 'K Ultra HD': 3, 'Anniversario': 3, 'Ready Player One': 2, 'Aquaman': 2, 'Black Panther': 2, 'Star Wars Story': 2, 'Re Leone': 2, 'Star Wars:': 2, 'The Doors': 2, 'Captain Marvel': 2, 'Deadpool 2': 2, 'Suspiria': 2, 'Trilogia': 2, 'Mission:': 2, 'Batman:': 2, ""L'Origine Della Leggenda"": 2, 'Bumblebee': 2, 'First Man': 2, 'Primo Uomo': 2, 'Doctor Strange': 2, 'Original Motion Picture Soundtrack': 2, 'mary': 2, 'La Pentalogia Completa- Midnight Classics': 2, 'Trono di Spade - Stagione 6': 2, 'Wizarding World': 2, 'Miss Peregrine - La Casa dei Ragazzi Speciali': 2, 'Il Signore degli Anelli': 2, 'Logan - The Wolverine': 2, 'Gotham - Stagione 4': 1, 'Avengers:': 1, 'Star Wars - La Saga Completa': 1, 'Dumbo steelbook': 1, 'Star Is Born': 1, 'Ant-Man And The Wasp': 1, 'Rocky - La Collezione Completa': 1, 'Captain America Trilogia': 1, 'Interstellar': 1, 'Glass': 1}"
14	musical-instruments	228	19	"2144    PROEL RSM180 - Asta Professionale per Microfon...
Name: title, dtype: object"	0.2651021076748225	{'microfono': 97, 'audio': 57, 'cavo': 53, 'usb': 45, 'supporto': 42, 'professionale': 33, 'studio': 32, 'condensatore': 29, 'luci': 28, 'discoteca': 26, 'led': 26, 'xlr': 21, 'controller': 20, 'maschio': 18, 'portatile': 17, 'braccio': 17, 'jack': 17, 'midi': 16, 'cuffie': 16, 'interfaccia': 16, 'festa': 16, 'alimentazione': 15, 'canali': 14, 'microfoni': 14, 'neewer': 14, 'mixer': 14, 'luce': 14, 'phantom': 14, 'karaoke': 13, 'registrazione': 13, 'adattatore': 13, 'professional': 12, 'filtro': 12, 'sospensione': 12, 'stand': 12, 'akai': 11, 'mini': 11, 'tastiera': 11, 'behringer': 11, 'colori': 11, 'colore': 11, 'live': 11, 'asta': 11, 'amplificatore': 11, 'yeti': 11, 'pad': 10, 'mic': 10, 'party': 10, 'regolabile': 10, 'pop': 10}	{'USB': 9, 'Neewer': 9, 'Microfono': 9, 'Amplificatore': 8, 'Karaoke': 7, 'UGREEN Cavo': 7, 'Mixer Audio': 7, 'Interfaccia Audio': 6, 'Microfono Professionale': 6, 'Supporto Anti': 6, 'XLR': 6, 'Altoparlanti': 5, 'Microfono a Condensatore': 5, 'Compatibile': 4, 'iPad': 4, 'Cavo Canon Maschio': 4, 'Femmina 3 Pin di Alta Qualità Cavo XLR Bilanciato': 4, 'Registratore': 4, 'Sistema PA': 4, 'Alimentazione Phantom': 4, 'Macchina Fotografica': 4, 'Mac': 4, 'Cuffie': 4, 'Altoparlante': 4, 'USB SD MP3': 3, 'Bluetooth': 3, 'Luci Discoteca LED': 3, 'Telecomando': 3, 'Ableton Live Lite': 3, 'Coppia': 3, 'Behringer U': 3, 'Supporto': 3, 'Blue Yeti Snowball': 3, 'Khanka': 3, 'Stagg': 3, 'Registrazione': 3, 'Cavo AUX 3,5mm Maschio a Doppio 6,35mm Maschio Cavo Jack Mono Cavo Stereo Aux in Nylon': 3, 'Collegare Smartphone': 3, 'iPhone': 3, 'Samsung Galaxy': 3, 'Huawei': 3, 'Tablet': 3, 'Lettore DVD': 3, 'Clip': 3, 'Blue Yeti': 3, 'AKAI Professional MPK Mini MKII': 2, 'Tastiera Controller MIDI USB': 2, 'Potenziometri': 2, 'Pacchetto di Software Inclusi': 2, 'Watt': 2}
15	pc	225	10	"5544    AmazonBasics - Federe in microfibra, 50 x 80 c...
Name: title, dtype: object"	0.20295238095238094	{'usb': 44, 'wifi': 30, 'amazonbasics': 24, 'cavo': 23, 'lavastoviglie': 21, 'ethernet': 21, 'rj45': 19, 'wireless': 16, 'router': 16, 'modem': 15, 'mbps': 15, 'esterno': 14, 'tp-link': 14, 'beige': 14, 'gigabit': 14, 'custodia': 14, 'toshiba': 13, 'porta': 13, 'microfibra': 13, 'hard': 12, 'confezione': 12, 'set': 12, 'detersivo': 12, 'patch': 12, 'velocità': 11, 'compatibile': 11, 'portatile': 11, 'porte': 11, 'adattatore': 11, 'extender': 10, 'memoria': 10, 'disk': 10, 'casio': 10, 'lenzuolo': 10, 'plug': 10, 'play': 10, 'pendrive': 9, 'ripetitore': 9, 'wi-fi': 9, 'switch': 9, 'adsl': 9, 'rete': 9, 'hdd': 8, 'flash': 8, 'drive': 8, 'lan': 8, 'lavatrice': 8, 'fritz': 8, 'pezzi': 8, 'micro': 8}	{'USB': 17, 'Beige': 13, 'AmazonBasics': 9, 'Chiavetta USB': 7, 'Compatibile': 7, 'Limone': 7, 'Lavastoviglie': 6, 'Access Point': 5, 'Lenzuolo': 5, 'Plug & Play': 5, 'Ethernet': 5, 'IEEE': 5, 'Flash Drive': 4, 'TP-Link Ripetitore': 4, 'Wifi Extender': 4, 'TP-Link TL': 4, 'AVM FRITZ!': 4, 'Toshiba Hayabusa': 4, 'Mbps': 4, 'Confezione': 4, 'Pastiglie': 4, 'Lavatrice': 4, 'Base DECT': 4, 'Micro SD': 4, 'Rankie Cavo Ethernet': 4, 'Rete CAT6': 4, 'Connettori RJ45': 4, 'Toshiba Hayabusa Pendrive': 3, 'Porta LAN': 3, 'Potenzia': 3, 'Wi-Fi, Compatibile': 3, 'Disco rigido Esterno Portatile': 3, 'Velocità Dual Band': 3, 'Bic Cristal Original Punta Media': 3, 'Struttura in Acciaio': 3, 'Modem Fibra': 3, 'AV600 Mbps su Powerline': 3, 'Plug and Play': 3, 'HomePlug AV': 3, 'WiFi': 3, 'GHz': 3, 'Fairy Platinum Detersivo': 3, 'Maxi Formato': 3, 'Adattatore Micro USB OTG': 3, 'Porta Carte di Credito': 3, 'Netgear': 3, 'WiFi Wireless': 3, 'Tutti i Modem Router ADSL': 3, 'Casio': 3, 'Cavo Patch': 3}
16	watch	219	19	"3472    Casio Orologio Vintage
Name: title, dtype: object"	0.26622478432139574	"{'orologio': 150, 'casio': 149, 'cinturino': 44, 'quarzo': 39, 'digitale': 35, 'acciaio': 28, 'inox': 23, 'collection': 22, 'polso': 21, 'analogico': 21, 'unisex': 16, 'dragon': 15, 'ball': 15, 'sodastream': 13, 'gasatore': 11, 'resina': 10, ""d'acqua"": 9, 'super': 8, 'braun': 8, 'pellicola': 8, 'plastica': 7, 'note': 6, 'epilatore': 6, 'vintage': 6, 'argento': 6, 'proteggi': 6, 'spirit': 5, 'bottiglie': 5, 'death': 5, 'saga': 5, 'full': 5, 'color': 5, 'coolection': 5, 'la680wea': 5, 'back': 5, 'future': 5, 'protettiva': 5, 'frizzante': 4, 'capienza': 4, 'silk-épil': 4, 'wet': 4, 'dry': 4, 'senza': 4, 'fili': 4, 'accessori': 4, 'analogico-digitale': 4, 'colore': 4, 'inossidabile': 4, 'led': 4, 'reebok': 4}"	"{'Uomo Casio': 31, 'Donna Casio': 18, 'Casio Orologio Digitale': 11, 'Dragon Ball Super': 7, 'Casio Orologio Analogico': 7, 'Casio': 6, 'Cinturino': 6, 'Dragon Ball': 5, 'Quarzo Donna': 5, 'Orologio Unisex Casio': 5, 'Casio Orologio Analogico Quarzo Uomo': 5, 'Uomo Casio Collection': 5, 'SodaStream': 4, 'Braun Silk': 4, 'Orologio': 4, 'Bottiglie': 4, 'Casio Orologio Digitale Quarzo Unisex': 4, 'Compatibili': 3, 'Spirit': 3, 'Power': 3, 'Play': 3, 'Saiyan': 3, 'Polso Digitale': 3, 'Argento': 3, 'Back to the Future': 3, 'Reebok Club C 85': 3, 'Viso': 3, 'Bruni Pellicola Protettiva': 3, 'Proteggi Schermo': 3, 'Cinturino in Acciaio Inox': 3, 'Scarpe': 3, 'Sodastream Spirit': 2, 'Gasatore di Acqua Frizzante': 2, 'Source': 2, 'Death Note:': 2, ""Gasatore d'acqua"": 2, 'Casio Collection Orologio': 2, 'Casio Collection': 2, 'Casio Orologio Vintage': 2, 'Quarzo Uomo': 2, 'Orologio da polso Uomo': 2, 'Orologio da Polso': 2, 'Manga': 2, 'Capienza 1 litro': 2, 'Death Note': 2, 'Spazzola di Pulizia': 2, 'Batterie Supplementari': 2, 'Sodastream': 2, 'Casio Orologio analogico': 2, 'Digitale al Quarzo Uomo': 2}"
17	electronics	216	8	"4796    iBetter per Xiaomi Redmi Note 7 Cover, Thin Fi...
Name: title, dtype: object"	0.1556547619047619	{'usb': 81, 'cavo': 39, 'note': 38, 'iphone': 37, 'led': 35, 'xiaomi': 34, 'eastpak': 30, 'auto': 29, 'samsung': 27, 'pro': 27, 'redmi': 25, 'unisex': 22, 'plus': 21, 'luce': 21, 'torcia': 20, 'caricatore': 20, 'mini': 20, 'huawei': 19, 'lampada': 19, 'regolabile': 18, 'micro': 18, 'adulto': 17, 'compatibile': 16, 'pellicola': 16, 'portatile': 16, 'ricaricabile': 16, 'ricarica': 16, 'frullatore': 16, 'frontale': 16, 'liters': 16, 'nylon': 15, 'smartphone': 15, 'ipad': 15, 'grigio': 14, 'protettiva': 14, 'impermeabile': 14, 'batteria': 13, 'vetro': 13, 'bluetooth': 13, 'cloud': 13, 'navy': 13, 'taglia': 13, 'unica': 13, 'apple': 12, 'aukey': 12, 'dispositivi': 12, 'altri': 12, 'temperato': 12, 'modalità': 12, 'borsa': 12}	{'iPhone': 18, 'Xiaomi Redmi Note': 16, 'Cloud Navy': 13, 'USB': 11, 'Huawei': 9, 'Taglia Unica': 9, 'iPad': 8, 'Plus': 7, 'HTC': 7, 'Kindle': 7, 'Eastpak The One': 7, 'Borsa A Tracolla Unisex – Adulto': 7, 'Samsung': 6, 'Grigio': 6, 'PRO': 6, 'Xiaomi': 5, 'Tablet': 5, 'Nexus': 5, 'Zaino Casual Unisex – Adulto': 5, 'Black': 5, 'Apple': 4, 'iPhone X': 4, 'Caricatore USB': 4, 'Samsung S7': 4, 'Android': 4, 'Campeggio': 4, 'Pesca': 4, 'Gambe': 4, 'Muro': 4, 'Redmi Note': 4, 'Eastpak Springer': 4, 'Marsupio': 4, 'Midnight': 4, 'Garanzia a Vita': 3, 'Sony': 3, 'HTC 10': 3, 'Rampow Cavo Micro USB': 3, 'Frullati': 3, 'Smoothie': 3, 'Trasferimento Dati': 3, 'Ricarica': 3, 'Nokia': 3, 'Eastpak Benchmark Single Astuccio': 3, 'Samsung Galaxy': 3, 'Ferilinso Vetro Temperato': 3, 'iPad Air': 3, 'iPhone XS': 3, 'MFi': 3, 'iPod': 3, 'LG G5': 3}
18	baby	188	14	"1960    Huggies Disney Salviette per Bambini, 560 Pezz...
Name: title, dtype: object"	0.22145803369207623	{'pannolini': 46, 'borsa': 28, 'pezzi': 26, 'passeggino': 25, 'taglia': 25, 'bambini': 24, 'viaggio': 20, 'huggies': 17, 'fasciatoio': 16, 'impermeabile': 15, 'zaino': 15, 'pieghevole': 14, 'philips': 14, 'avent': 14, 'confezione': 13, 'universale': 13, 'grande': 13, 'confezioni': 13, 'bambino': 12, 'materasso': 12, 'trasporto': 12, 'mamma': 12, 'salviette': 12, 'aerosol': 11, 'angelcare': 11, 'natural': 11, 'marchio': 11, 'mama': 11, 'bear': 11, 'hauck': 10, 'lettino': 10, 'baby': 10, 'materassino': 10, 'pannolino': 9, 'fino': 9, 'portatile': 9, 'neonato': 9, 'letto': 8, 'maialino': 8, 'play': 8, 'neonati': 8, 'ganci': 8, 'borse': 8, 'multifunzione': 8, 'bebè': 8, 'pacchi': 8, 'pacco': 7, 'foppapedretti': 7, 'ricarica': 7, 'nasale': 7}	"{'Pannolini': 11, 'Bambini': 11, 'Confezione': 9, 'Neonati': 8, 'Passeggino': 8, 'Zaino Mamma Multifunzione': 6, 'Amazon- Mama Bear Pannolini': 6, 'Ediz': 5, 'Bambini Fino': 5, 'Materassino': 5, 'Viaggio 3 Pezzi 120 x 60': 4, '2 Pezzi': 4, 'Huggies Pannolini Ultra Comfort': 4, 'Taglia 3': 4, 'Marchio Amazon': 4, 'Trasparente': 4, 'Mangiapannolini Maialino Angelcare': 3, 'Hauck Dream N Play': 3, 'Materasso Borsa di Trasporto Pieghevole Leggero Anti': 3, 'tua Carrozzina': 3, 'Ruote': 3, 'Materasso': 3, 'Lettino da Viaggio': 3, 'Borsa di Trasporto': 3, 'Fasciatoio Bambino': 3, 'Taglia 4': 3, 'Taglia 5': 3, 'Huggies Pannolino Mutandina': 3, 'Foppapedretti Ricarica': 2, 'Maialino': 2, ""Foppapedretti Hopla' Sponda da Letto"": 2, 'LILNAP - Ricarica compatibile': 2, 'Ribaltamento Waterblue': 2, 'Nero Blu': 2, 'Italia': 2, 'Apertura': 2, 'Rinowash': 2, 'Pieghevole in Tre': 2, 'Fori': 2, 'Foppapedretti Bidoncino Maialino Getta Pannolini': 2, 'Sponda Sicurezza Ribaltabile Universale': 2, 'Sponda Letto anti Caduta': 2, 'Zaino': 2, 'Viaggiare mamma papà impermeabile': 2, 'multifunzionale.55L Grande': 2, 'Signstek Odor Lock': 2, 'Fresh Angelcare': 2, 'Angelcare pannolino secchi': 2, 'Taglia 1': 2, 'Taglia 6': 2}"
19	apparel	186	10	"14359    Navigare 512, Maglietta intima Uomo, set da 3
Name: title, dtype: object"	0.14423109745690388	{'pacco': 50, 'calze': 41, 'calzini': 39, 'paia': 39, 'scarpe': 28, 'lampada': 27, 'cotone': 26, 'navigare': 25, 'parete': 24, 'fruit': 15, 'loom': 15, 'sportivi': 15, 'unisex': 15, 'led': 14, 'puma': 14, 'lavoro': 13, 'punta': 13, 't-shirt': 13, 'boxer': 13, 'danish': 13, 'endurance': 13, 'pompea': 13, 'specchio': 12, 'bagno': 12, 'confezione': 12, 'applique': 11, 'traspiranti': 11, 'maglietta': 11, 'antinfortunistiche': 10, 'corti': 10, 'intimo': 10, 'sneaker': 10, 'adulto': 10, 'caviglia': 9, 'sportive': 9, 'sport': 8, 'grigio': 8, 'calza': 8, 'altezza': 8, 'crew': 8, 'socks': 8, 'caldo': 7, 'moderno': 7, 'acciaio': 7, 'nike': 7, 'corsa': 7, 'charles': 7, 'wilson': 7, 'performance': 7, 'primavera': 7}	{'Cotone': 11, 'Pacco': 9, 'Pacco da 3': 8, 'Intimo Uomo': 8, 'Pacco Da 3': 8, 'Scarpe': 7, 'Pacco da 6': 7, 'Boxer Uomo': 6, 'DANISH ENDURANCE Calzini': 6, 'PAIA': 6, 'Lampada': 5, 'Pacco Da 6': 5, 'Traspiranti': 5, 'Charles Wilson Confezione': 4, 'Calze': 4, 'Europa': 4, 'Canottiera Uomo': 4, 'TAIPOVE 10 Paia di Calzini Sportivi': 4, 'Uomo Calze Donna Calze': 4, 'Uomo Donne Corti': 4, 'LAVORO': 4, 'SPUGNA': 4, 'Grigio': 4, 'IP44': 3, 'Shirts': 3, 'Navigare 312': 3, 'OEKO': 3, 'TEX 100': 3, 'Calzini': 3, 'Maglietta intima Uomo': 3, 'Quarter Pro': 3, 'Paia': 3, 'Slip Uomo': 3, 'POMPEA Costa': 3, 'Pacco da 4': 3, 'Parete': 3, 'Navigare 570': 3, 'Uomo e Donna': 3, 'Fruit of the Loom': 3, 'SEBSON': 2, 'Bianco neutro 4000K': 2, 'Pranzo': 2, 'Scape per Sport Outdoor Uomo': 2, 'Fruit of the Loom 61-212 Heavy Cotton Tee Maglietta da Uomo': 2, 'Mat & Vic’s Calzini': 2, 'Lower East Basic T': 2, 'Scollo Rotondo Uomo': 2, 'Low Cut': 2, 'POMPEA Cotton': 2, 'T-Shirt Uomo': 2}
20	electronics	181	14	"101    Samsung MB-MC32GA/EU EVO Plus Scheda MicroSD d...
Name: title, dtype: object"	0.1875107090576704	{'telecamera': 40, 'bluetooth': 38, 'wifi': 36, 'wireless': 33, 'camera': 23, 'mini': 23, 'notturna': 22, 'usb': 22, 'scheda': 20, 'fino': 20, 'adattatore': 20, 'senza': 20, '1080p': 20, 'sorveglianza': 20, 'cam': 19, 'videocamera': 19, 'android': 19, 'visione': 19, 'classe': 18, 'fili': 17, 'movimento': 17, 'box': 17, 'luce': 16, 'cuffie': 16, 'auricolari': 16, 'micro': 15, 'smart': 15, 'impermeabile': 14, 'samsung': 13, 'uhs-i': 13, 'mb/s': 13, 'microfono': 13, 'iphone': 13, 'audio': 13, 'lettore': 13, 'modello': 12, 'action': 12, 'lampada': 12, 'sport': 12, 'memoria': 11, 'velocità': 11, 'auricolare': 11, 'card': 10, 'raspberry': 10, 'set': 10, 'bidirezionale': 10, 'microsd': 9, 'lettura': 9, 'kärcher': 9, '720p': 9}	{'Visione Notturna': 9, 'iPhone': 8, 'USB': 7, 'Vecchio Modello': 6, 'Classe 10': 6, 'Kärcher': 6, 'Bluetooth': 6, 'UHS-I': 5, 'Adattatore SD Incluso': 5, 'WiFi': 5, 'Android': 5, 'Huawei': 5, 'Audio Bidirezionale': 5, '64 GB': 4, 'Classe U3': 4, 'Scrittura': 4, 'Mpow Auricolare Bluetooth': 4, 'CVC': 4, 'Adattatore SD': 4, 'Rilevamento del Movimento': 4, 'Samsung': 4, 'Radio FM': 4, 'WIFI': 4, 'HDMI': 4, 'Samsung MB': 3, 'EU EVO Plus Scheda MicroSD': 3, 'MicroSD': 3, 'Velocità UHS-I di Classe 10': 3, 'Micro USB': 3, 'Cuffie Bluetooth': 3, 'Microfono': 3, 'G-Sensor': 3, 'Registrazione in Loop': 3, 'Sony': 3, 'Samsung MB-MC64GA': 2, 'Samsung EVO Plus': 2, 'V30': 2, 'SanDisk Ultra Scheda': 2, 'Memoria MicroSDHC': 2, 'Adattatore': 2, 'A1 App Performance': 2, 'Velocità': 2, 'HD 720P': 2, 'Supporto 128G TF Card': 2, 'Vista a Distanza via Phone': 2, 'Tablet': 2, 'HTPC': 2, 'Holife Aspirabriciole Senza Fili Potente': 2, 'KARCHER': 2, 'Grigio': 2}
21	beauty	180	17	"399    Maybelline New York Correttore Liquido Il Canc...
Name: title, dtype: object"	0.2837215997510115	"{'unghie': 55, 'gel': 46, 'trucco': 34, 'pennelli': 31, 'led': 29, 'set': 28, 'semipermanente': 23, 'anticellulite': 21, 'smalto': 20, 'kit': 20, 'make': 18, 'lampada': 18, 'confezione': 15, 'magnesio': 15, 'vitamina': 15, 'iphone': 14, 'compresse': 14, 'pennello': 14, 'pezzi': 13, 'maybelline': 12, 'new': 12, 'york': 12, 'mascara': 12, 'professionale': 12, 'cipria': 11, 'smalti': 11, 'paris': 11, 'ricostruzione': 11, ""l'oréal"": 10, 'black': 9, 'cellulite': 9, 'lunga': 9, 'fondotinta': 8, 'automatico': 8, 'sensore': 8, 'olio': 8, 'base': 8, 'timer': 8, 'matita': 8, 'matte': 8, 'cosmetici': 8, 'qualità': 8, 'art': 8, 'omega': 8, 'snellente': 7, 'crema': 7, 'ciglia': 7, 'liquido': 7, 'ombretti': 7, 'top': 7}"	{'Unghie': 14, 'Maybelline New York': 9, 'Gel UV': 6, 'Timer Preimpostati': 5, 'iPhone': 5, 'Pennello': 5, 'Specchietto Inclusi': 5, 'Confezione Singola': 4, 'Display': 4, 'Lunga Tenuta': 4, 'Nu U Nutrition': 4, 'Effetto Ventaglio': 3, 'Ciglia Folte': 3, 'Maybelline New York Correttore': 3, 'Il Cancella Età': 3, 'Bacche di Goji': 3, 'Haloxyl': 3, 'Copre Occhiaie': 3, 'Piccole Rughe': 3, 'Pennelli Make Up': 3, 'Manicure': 3, 'Pedicure': 3, 'Pennelli Make up Anjou': 3, 'Trucco Professionali Set': 3, 'Spazzole Viso Volto Ombretti': 3, 'Soffici Fibre Sintetiche': 3, 'Lunga Durata': 3, 'Ombretto': 3, 'Cipria': 3, 'Smalto Semipermanente': 3, 'Kit Ricostruzione': 3, 'Base i Top Coat Semipermanente Smalti Semipermanenti Soakoff': 3, 'Volumizzante Ciglia Sensazionali Intense Black': 2, 'EmaxDesign': 2, 'Extra Black': 2, 'Automatico Sensore': 2, 'Elegante Nero': 2, 'Blush Correttore': 2, 'Trucco': 2, 'Latex free': 2, 'SUNUV SUN8 36W': 2, 'Lampada Unghie UV Led': 2, 'Rimmel - Matita Automatica Exaggerate': 2, 'Matita Waterproof': 2, 'Pennelli Make Up USpicy Kit 32': 2, 'Pennelli Cosmetici Trucco': 2, 'Alta Qualità': 2, 'Make Up Set': 2, 'Regalo': 2, 'Oréal Paris Paradise Extatic Mascara Volumizzante': 2}
22	office	171	14	"1355    KIT RUOTE RUOTA CESTO INFERIORE LAVASTOVIGLIE ...
Name: title, dtype: object"	0.22872530328670687	"{'epson': 46, 'cartuccia': 45, 'originale': 42, ""d'inchiostro"": 35, 'lavastoviglie': 34, 'getto': 28, 'inchiostro': 22, 'cartucce': 22, 'compatibile': 20, 'deskjet': 17, 'stampante': 17, 'stampanti': 16, 'multifunzione': 15, 'ink': 15, 'cestello': 14, 'tricromia': 13, 'canon': 13, 'alta': 12, 'forno': 12, 'ariston': 12, 'confezione': 11, 'colore': 11, 'electrolux': 11, 'indesit': 11, 'huawei': 10, 'pezzi': 10, 'lite': 9, 'envy': 9, 'sostituzione': 9, 'expression': 9, 'home': 9, 'ruote': 9, 'porta': 9, 'mesi': 8, 'workforce': 8, 'officejet': 8, 'puzzle': 8, 'kit': 8, 'universale': 8, 'posate': 8, 'hotpoint': 8, 'grigio': 8, 'punte': 8, 'instant': 8, 'wi-fi': 7, 'compatibili': 7, 'capacità': 7, 'colla': 7, 'rex': 7, 'modelli': 7}"	"{'Getto di Inchiostro': 10, 'Compatibile': 7, 'Confezione': 6, 'Tricromia': 6, 'Hotpoint': 6, 'Stampante Multifunzione': 5, 'Cartuccia Originale per Stampanti HP': 5, 'HP OfficeJet': 4, 'Cartuccia': 4, 'Epson 16 Serie Penna': 4, 'Cruciverba Cartuccia Originale': 4, 'Epson': 4, 'Grigio': 4, 'ARISTON': 4, 'Epson WorkForce': 4, 'Mesi di Prova Gratuita del Servizio Instant Ink': 4, 'Stampa': 3, 'Scannerizza': 3, 'Fotocopia': 3, 'Epson Workforce': 3, 'DeskJet 2620': 3, 'HP Deskjet 3720': 3, 'HP ENVY 5010': 3, 'Alta Resa': 3, 'OfficeWorld Sostituzione': 3, 'Colore': 3, 'Cestello': 3, 'Bosch': 3, 'Siemens': 3, 'FORNO': 3, 'GUARNIZIONE': 3, 'Punte di Protezione': 3, 'iPhone': 3, 'Multicolore': 3, 'Sugru': 3, 'Magenta': 3, 'Wi-Fi e Wi-Fi Direct': 2, 'WF-2010': 2, 'P9 Lite': 2, 'P8 Lite 2017': 2, ""HP 301 Cartuccia Originale Getto d'Inchiostro"": 2, 'Nero +': 2, 'Cartuccia Ink': 2, 'HP 304': 2, 'Canon PG-540': 2, 'Epson XP-342': 2, 'HP 304XL': 2, 'Originale Alta Capacità': 2, '1 Pezzo': 2, ""HP 300 Cartuccia Originale Getto d'Inchiostro"": 2}"
